video,frame,left-x,left-y,right-x,right-y,nose-x,nose-y
94,59,185,203,183,66,165,55
94,60,185,203,183,66,165,55
94,61,185,203,183,66,165,55
94,62,185,203,183,66,165,55
94,63,185,203,179,61,165,55
94,64,185,203,178,66,165,55
94,65,185,203,181,71,165,55
94,66,185,203,181,80,165,55
94,67,185,203,185,85,170,55
94,68,185,203,185,94,170,55
94,69,185,203,181,103,170,55
94,70,184,197,182,109,170,55
94,71,184,192,178,107,170,55
94,72,185,186,178,107,170,55
94,73,188,170,178,107,170,55
94,74,193,158,175,106,170,55
94,75,197,145,175,106,170,55
94,76,193,132,171,106,170,55
94,77,192,122,171,106,170,55
94,78,188,117,171,106,170,55
94,79,185,109,178,109,170,55
94,80,185,109,176,108,170,55
94,81,187,104,173,104,170,55
94,82,187,104,173,104,170,55
94,83,192,105,166,104,170,55
94,84,188,111,161,110,170,55
94,85,193,116,165,115,170,55
94,86,195,122,163,117,170,55
94,87,192,126,164,126,170,55
94,88,189,140,158,137,170,55
94,89,184,152,162,147,170,55
94,90,183,161,162,158,170,55
94,91,183,169,160,166,170,55
94,92,181,178,160,172,170,55
94,93,180,184,159,177,170,55
94,94,180,184,159,177,170,55
95,0,207,240,162,242,176,64
95,1,207,240,162,242,176,64
95,2,207,240,162,242,176,64
95,3,207,240,162,242,176,64
95,4,207,240,162,242,176,64
95,5,207,240,162,242,176,64
95,6,207,240,160,240,176,64
95,7,207,240,160,240,176,64
95,8,207,240,160,240,177,58
95,9,207,240,162,232,177,58
95,10,207,240,164,217,177,58
95,11,207,240,156,195,180,57
95,12,207,240,158,169,180,57
95,13,207,240,156,144,180,57
95,14,207,240,148,126,180,57
95,15,207,240,148,106,180,57
95,16,207,240,146,90,180,57
95,17,207,240,149,82,182,54
95,18,207,240,144,73,182,54
95,19,207,240,147,64,182,54
95,20,207,240,148,59,182,54
95,21,207,240,144,51,185,52
95,22,207,240,143,43,185,52
95,23,207,240,137,37,185,52
95,24,207,240,136,29,185,52
95,25,207,240,131,24,187,52
95,26,207,240,123,22,187,52
95,27,207,240,114,25,187,52
95,28,207,240,113,29,189,52
95,29,207,240,113,34,189,52
95,30,207,240,117,38,189,52
95,31,207,240,125,43,193,51
95,32,207,240,125,43,192,52
95,33,207,240,138,48,192,52
95,34,207,240,144,52,192,52
95,35,207,240,151,56,192,52
95,36,207,240,157,61,192,52
95,37,207,240,160,67,189,54
95,38,207,240,167,67,189,54
95,39,207,240,171,77,189,54
95,40,207,240,176,88,189,54
95,41,207,240,178,100,189,54
95,42,207,240,180,110,189,54
95,43,207,240,184,120,189,54
95,44,207,240,183,129,189,54
95,45,207,240,183,129,189,54
95,46,207,240,183,129,189,54
95,47,207,240,183,129,189,54
95,48,207,240,175,128,189,59
95,49,204,237,175,128,189,59
95,50,203,228,163,127,189,59
95,51,211,221,152,132,189,59
95,52,212,201,148,134,189,59
95,53,216,189,145,140,187,60
95,54,219,174,145,140,187,60
95,55,216,163,145,140,187,60
95,56,214,156,145,140,187,60
95,57,215,151,145,140,187,61
95,58,209,149,152,140,186,62
95,59,209,149,155,141,183,62
95,60,207,145,160,142,183,62
95,61,207,145,160,147,182,62
95,62,212,155,163,152,182,62
95,63,201,160,165,160,182,62
95,64,206,162,165,160,182,62
95,65,203,167,165,165,182,62
95,66,202,174,164,173,182,62
95,67,202,182,167,182,182,62
95,68,199,194,165,193,182,62
95,69,199,213,163,209,179,64
95,70,198,220,164,222,179,64
95,71,196,236,162,236,179,64
95,72,197,239,162,238,179,64
95,73,197,239,162,238,179,64
95,74,197,239,162,238,179,64
95,75,197,239,162,238,178,68
95,76,197,239,162,238,178,68
95,77,197,239,162,238,178,68
95,78,197,239,162,238,178,68
95,79,197,239,162,238,178,74
95,80,197,239,162,238,178,74
95,81,197,239,162,238,178,74
95,82,197,239,162,238,178,74
95,83,197,239,162,238,178,74
96,0,202,236,164,240,173,52
96,1,202,236,164,240,173,52
96,2,202,236,164,240,173,52
96,3,202,236,164,240,173,52
96,4,202,236,164,240,173,52
96,5,202,236,164,240,173,52
96,6,202,236,164,240,173,52
96,7,202,236,164,240,173,52
96,8,202,236,164,240,173,52
96,9,202,236,164,240,173,52
96,10,202,236,164,227,177,51
96,11,202,236,162,211,177,51
96,12,202,236,159,191,177,51
96,13,202,236,155,166,183,51
96,14,202,236,156,141,182,51
96,15,202,236,152,119,184,52
96,16,202,236,150,107,184,52
96,17,202,236,147,87,186,52
96,18,202,236,144,76,189,52
96,19,202,236,142,65,189,52
96,20,202,236,137,54,193,51
96,21,202,236,135,47,193,51
96,22,202,236,133,43,193,51
96,23,202,236,132,42,197,50
96,24,202,236,131,40,198,51
96,25,202,236,130,43,200,52
96,26,202,236,134,48,200,52
96,27,202,236,140,52,201,55
96,28,202,236,143,58,199,58
96,29,202,236,151,66,199,58
96,30,202,236,150,77,199,58
96,31,202,236,155,90,199,61
96,32,207,227,155,96,197,61
96,33,208,214,154,110,194,61
96,34,215,201,156,119,192,61
96,35,219,191,154,129,192,61
96,36,219,177,154,129,189,62
96,37,217,167,152,135,188,60
96,38,214,162,158,134,186,61
96,39,212,156,164,140,183,62
96,40,212,156,164,140,183,62
96,41,212,156,164,140,180,61
96,42,206,157,167,147,180,61
96,43,206,157,164,154,176,63
96,44,201,163,164,154,176,63
96,45,201,163,164,160,175,66
96,46,198,167,166,166,175,66
96,47,199,178,163,173,173,66
96,48,197,191,164,187,173,66
96,49,199,202,162,201,173,66
96,50,193,217,161,214,173,66
96,51,198,236,161,230,171,68
96,52,198,236,163,236,171,68
96,53,198,236,163,236,171,68
96,54,198,236,163,236,171,68
96,55,198,236,163,236,171,68
96,56,198,236,163,236,171,68
96,57,198,236,163,236,171,68
96,58,198,236,163,236,171,68
96,59,198,236,163,236,171,68
96,60,198,236,163,236,171,68
96,61,198,236,163,236,171,68
96,62,198,236,163,236,173,72
96,63,198,236,163,236,173,72
96,64,198,236,163,236,173,72
96,65,198,236,163,236,173,72
97,0,183,198,155,193,174,55
97,1,183,198,158,191,174,55
97,2,183,198,159,183,174,55
97,3,183,198,159,183,174,55
97,4,188,201,158,166,174,55
97,5,188,201,159,153,174,55
97,6,189,205,154,138,174,55
97,7,189,205,154,128,174,55
97,8,189,205,154,112,174,55
97,9,189,205,156,104,174,55
97,10,187,200,158,98,173,55
97,11,187,200,157,92,173,55
97,12,187,200,157,92,173,55
97,13,187,200,157,92,173,55
97,14,187,200,157,92,173,55
97,15,187,200,157,92,173,55
97,16,187,200,158,88,173,55
97,17,184,200,158,88,173,55
97,18,184,200,158,88,173,55
97,19,184,200,158,88,173,55
97,20,184,200,158,88,173,55
97,21,184,200,158,88,173,55
97,22,184,200,158,88,173,55
97,23,184,200,158,88,173,55
97,24,184,200,156,89,173,55
97,25,184,200,153,86,173,55
97,26,184,200,150,87,173,55
97,27,184,200,148,87,173,55
97,28,184,200,139,88,173,55
97,29,184,200,131,83,173,55
97,30,184,200,124,87,173,55
97,31,184,200,116,87,173,55
97,32,184,200,111,92,175,57
97,33,186,192,111,92,175,57
97,34,189,181,111,92,175,57
97,35,187,168,117,104,175,57
97,36,188,159,126,111,175,57
97,37,180,149,135,122,175,57
97,38,176,141,148,124,175,57
97,39,176,136,160,128,175,57
97,40,168,132,173,122,175,57
97,41,161,131,168,115,175,57
97,42,162,133,166,110,172,58
97,43,168,129,161,104,172,58
97,44,176,122,152,95,172,58
97,45,190,115,148,95,172,58
97,46,198,108,149,99,172,58
97,47,204,102,149,106,172,58
97,48,200,104,152,107,172,58
97,49,200,104,152,107,172,58
97,50,200,104,153,101,172,58
97,51,200,104,150,97,172,58
97,52,200,104,150,97,172,58
97,53,200,93,150,97,172,58
97,54,200,93,150,97,172,58
97,55,196,98,150,97,172,58
97,56,196,98,150,97,171,59
97,57,192,110,156,106,171,59
97,58,192,113,158,111,171,59
97,59,191,115,163,114,171,59
97,60,188,119,164,120,171,59
97,61,191,125,163,125,171,59
97,62,192,129,163,125,171,59
97,63,186,137,159,133,171,59
97,64,188,146,157,144,171,59
97,65,192,159,156,152,171,59
97,66,188,167,153,167,171,59
97,67,188,183,156,182,171,59
97,68,189,198,149,199,171,59
97,69,189,198,149,199,171,59
10,0,143,184,169,174,162,61
10,1,144,182,171,173,162,61
10,2,144,183,171,174,162,61
10,3,146,181,170,172,162,61
10,4,144,184,170,172,162,61
10,5,143,185,171,171,162,61
10,6,143,185,169,172,162,61
10,7,145,183,170,174,162,61
10,8,144,182,170,173,162,61
10,9,143,185,168,173,162,61
10,10,144,183,169,172,162,61
10,11,143,184,169,172,162,61
10,12,143,183,170,168,162,61
10,13,142,184,171,161,162,61
10,14,141,186,169,149,162,61
10,15,143,184,166,133,162,61
10,16,145,183,160,120,162,61
10,17,146,183,156,108,162,61
10,18,145,182,153,100,162,61
10,19,146,182,152,91,162,61
10,20,145,183,149,85,162,61
10,21,144,182,146,82,162,61
10,22,143,182,146,82,162,61
10,23,147,179,145,81,162,61
10,24,151,172,143,82,162,61
10,25,157,156,143,82,162,61
10,26,163,137,138,82,162,61
10,27,170,127,140,86,162,61
10,28,180,122,139,87,162,61
10,29,184,121,140,89,162,61
10,30,189,126,142,97,162,61
10,31,193,133,142,97,162,61
10,32,192,138,141,94,162,61
10,33,192,142,137,92,162,61
10,34,186,148,134,90,162,61
10,35,180,150,131,89,162,61
10,36,173,155,131,89,162,61
10,37,166,158,132,80,162,61
10,38,157,163,141,79,162,61
10,39,150,166,149,75,162,61
10,40,146,171,165,75,162,61
10,41,145,176,176,84,162,61
10,42,141,181,180,96,162,61
10,43,144,181,183,103,162,61
10,44,146,178,183,106,162,61
10,45,145,173,181,102,162,61
10,46,150,169,173,98,162,61
10,47,160,160,163,99,162,61
10,48,167,151,155,100,162,61
10,49,174,147,147,102,162,61
10,50,183,144,143,107,162,61
10,51,189,140,138,111,162,61
10,52,194,139,138,114,162,61
10,53,200,141,134,121,162,61
10,54,203,148,132,131,162,61
10,55,207,151,132,138,162,61
10,56,205,152,130,143,162,61
10,57,204,154,134,145,162,61
10,58,197,157,137,145,162,61
10,59,192,160,139,144,162,61
10,60,183,164,145,144,162,61
10,61,172,166,152,146,162,61
10,62,166,171,156,147,162,61
10,63,157,172,161,146,162,61
10,64,149,176,166,152,162,61
10,65,144,180,170,156,162,61
10,66,142,180,171,163,162,61
10,67,142,180,175,166,162,61
10,68,144,179,175,170,162,61
10,69,145,179,174,172,162,61
10,70,144,180,174,171,162,61
10,71,144,180,176,171,162,61
10,72,147,180,175,172,162,61
10,73,144,180,176,172,162,61
10,74,143,179,174,173,164,60
11,0,162,190,173,182,175,55
11,1,158,190,172,184,175,55
11,2,159,191,177,181,175,55
11,3,160,192,174,182,175,55
11,4,159,191,173,183,175,55
11,5,155,194,174,184,175,55
11,6,158,191,172,182,175,55
11,7,160,190,173,176,175,55
11,8,163,189,172,168,175,55
11,9,162,190,170,159,175,55
11,10,165,189,166,147,175,55
11,11,164,189,164,135,175,55
11,12,166,189,157,129,175,55
11,13,170,187,152,118,175,55
11,14,167,189,151,114,175,55
11,15,170,181,148,108,175,55
11,16,172,175,144,106,175,55
11,17,176,163,140,104,175,55
11,18,183,150,139,105,175,55
11,19,189,142,140,109,175,55
11,20,197,136,137,111,175,55
11,21,202,136,141,111,175,55
11,22,203,139,141,121,175,55
11,23,202,144,142,125,175,55
11,24,203,150,147,127,175,55
11,25,206,156,147,119,175,55
11,26,204,158,141,114,175,55
11,27,202,159,141,111,175,55
11,28,200,163,136,110,175,55
11,29,196,164,133,107,175,55
11,30,194,164,130,111,175,55
11,31,190,164,129,115,175,55
11,32,192,157,129,114,175,55
11,33,192,151,130,116,175,55
11,34,197,146,131,117,175,55
11,35,197,144,132,120,175,55
11,36,196,144,134,119,175,55
11,37,201,145,132,122,175,55
11,38,203,152,134,130,175,55
11,39,203,161,136,136,175,55
11,40,206,159,135,140,175,55
11,41,206,163,132,142,175,55
11,42,205,162,136,143,175,55
11,43,201,161,135,144,175,55
11,44,203,165,137,144,175,55
11,45,200,163,137,146,175,55
11,46,196,167,138,146,175,55
11,47,194,166,138,146,175,55
11,48,190,166,140,146,175,55
11,49,188,167,140,145,175,55
11,50,184,169,144,148,175,55
11,51,182,170,147,149,175,55
11,52,177,174,152,153,175,55
11,53,174,174,158,157,175,55
11,54,168,181,161,162,175,55
11,55,169,187,166,167,175,55
12,0,182,180,158,179,172,60
12,1,184,181,158,179,172,60
12,2,184,181,158,179,172,60
12,3,184,181,159,177,172,60
12,4,184,181,159,177,173,60
12,5,184,181,160,174,173,60
12,6,184,181,166,175,172,60
12,7,185,181,171,169,172,60
12,8,186,181,168,156,172,60
12,9,190,183,164,146,172,60
12,10,190,183,162,132,172,59
12,11,191,183,152,121,172,59
12,12,191,183,150,115,172,60
12,13,189,183,145,108,172,60
12,14,189,183,142,99,172,60
12,15,189,183,139,96,172,60
12,16,186,177,139,96,172,60
12,17,187,164,137,97,172,60
12,18,192,147,136,97,173,61
12,19,197,139,135,101,174,61
12,20,207,131,135,104,174,61
12,21,212,127,135,108,173,61
12,22,212,127,136,111,176,65
12,23,220,135,141,120,176,65
12,24,220,140,145,129,177,66
12,25,218,147,145,129,177,66
12,26,216,155,149,125,177,66
12,27,213,157,148,114,177,67
12,28,212,162,141,109,177,67
12,29,205,163,136,104,177,67
12,30,205,165,131,103,176,67
12,31,201,165,130,106,176,67
12,32,201,161,128,108,176,67
12,33,203,155,127,108,173,64
12,34,202,142,129,108,173,64
12,35,203,137,128,106,173,64
12,36,208,132,127,106,173,64
12,37,214,126,127,106,173,64
12,38,215,131,128,111,176,66
12,39,218,137,129,114,175,66
12,40,220,147,129,129,175,66
12,41,223,153,129,139,175,66
12,42,223,154,129,142,174,65
12,43,219,157,128,145,174,65
12,44,219,156,129,145,174,65
12,45,219,155,129,148,174,65
12,46,216,156,128,150,174,65
12,47,210,160,129,152,174,65
12,48,211,162,130,152,174,65
12,49,209,161,132,152,174,67
12,50,207,161,132,152,174,67
12,51,200,160,140,154,174,67
12,52,191,159,146,156,174,67
12,53,183,161,147,159,174,67
12,54,180,161,153,161,174,66
12,55,174,163,160,169,174,66
12,56,175,163,157,168,174,66
12,57,174,165,161,171,174,66
12,58,171,171,162,176,174,66
12,59,173,176,161,178,174,66
12,60,174,180,158,180,174,66
12,61,179,176,159,179,174,67
12,62,178,177,160,178,174,67
12,63,178,177,159,177,174,62
13,0,178,180,161,179,175,54
13,1,177,180,166,178,175,54
13,2,177,177,162,177,175,54
13,3,179,178,164,175,175,54
13,4,183,180,163,172,175,54
13,5,186,179,166,166,175,54
13,6,186,180,170,161,175,54
13,7,184,179,166,143,175,54
13,8,188,183,160,130,175,54
13,9,187,182,152,120,175,54
13,10,187,180,147,114,175,54
13,11,185,180,143,107,175,54
13,12,186,180,140,104,175,54
13,13,187,177,134,102,175,54
13,14,184,169,133,101,175,54
13,15,189,157,135,102,175,54
13,16,194,150,134,105,175,54
13,17,199,150,138,107,175,54
13,18,203,155,143,115,175,54
13,19,203,161,147,125,175,54
13,20,206,166,145,130,175,54
13,21,204,166,151,123,175,54
13,22,204,166,147,114,175,54
13,23,205,169,139,113,175,54
13,24,201,169,131,112,175,54
13,25,201,169,124,114,175,54
13,26,198,168,123,116,175,54
13,27,195,169,123,120,175,54
13,28,195,172,128,123,175,54
13,29,195,172,128,128,175,54
13,30,197,169,128,127,175,54
13,31,191,169,129,123,175,54
13,32,195,165,130,123,175,54
13,33,198,157,131,124,175,54
13,34,200,150,133,123,175,54
13,35,204,147,132,128,175,54
13,36,205,146,131,132,176,59
13,37,207,148,131,139,176,59
13,38,212,153,130,150,176,59
13,39,214,162,130,155,176,59
13,40,215,168,132,159,176,59
13,41,214,170,131,163,176,59
13,42,213,170,132,164,176,59
13,43,212,173,131,166,176,59
13,44,210,169,133,165,176,59
13,45,210,168,135,165,176,59
13,46,202,167,139,164,176,59
13,47,200,167,144,165,176,59
13,48,196,165,145,168,176,59
13,49,190,165,151,168,176,59
13,50,184,166,159,168,176,59
13,51,182,165,154,169,176,59
13,52,181,166,162,172,176,59
13,53,178,172,164,172,176,59
13,54,176,176,165,176,176,59
13,55,176,179,165,180,176,59
13,56,180,177,165,180,176,59
13,57,182,180,166,179,176,59
13,58,182,179,163,179,176,59
13,59,182,180,166,180,176,59
13,60,184,178,168,178,176,59
13,61,186,180,167,177,176,59
13,62,186,180,165,177,176,59
13,63,185,179,168,177,176,59
13,64,187,180,164,175,176,59
13,65,185,181,170,176,176,59
13,66,186,180,163,177,176,59
13,67,187,179,163,177,176,59
14,0,159,183,177,175,174,58
14,1,158,183,179,176,174,58
14,2,158,183,175,174,174,58
14,3,157,184,173,174,174,58
14,4,157,183,173,176,174,58
14,5,159,184,174,175,174,58
14,6,158,183,177,176,174,58
14,7,158,183,174,175,174,58
14,8,157,183,173,176,174,58
14,9,157,182,177,175,174,58
14,10,157,182,176,175,174,58
14,11,159,182,176,177,174,58
14,12,157,185,176,175,174,58
14,13,157,183,175,173,174,58
14,14,159,182,174,174,174,58
14,15,158,182,176,177,174,58
14,16,157,182,174,175,174,58
14,17,158,182,177,174,174,58
14,18,158,182,176,175,174,58
14,19,160,181,172,177,174,58
14,20,156,183,173,175,174,58
14,21,156,185,175,175,174,58
14,22,158,183,176,176,174,58
14,23,159,181,172,176,174,58
14,24,157,182,171,174,174,58
14,25,159,183,173,176,174,58
14,26,164,183,174,171,174,58
14,27,161,182,172,162,174,58
14,28,160,184,171,150,174,58
14,29,163,183,166,137,174,58
14,30,163,181,159,130,174,58
14,31,164,180,153,121,174,58
14,32,163,181,146,116,174,58
14,33,161,181,141,105,174,58
14,34,167,177,138,108,174,58
14,35,169,170,136,105,174,58
14,36,171,161,135,103,174,58
14,37,179,149,135,105,174,58
14,38,187,145,134,108,174,58
14,39,192,141,134,111,174,58
14,40,195,140,134,118,174,58
14,41,197,145,137,125,174,58
14,42,201,153,139,130,174,58
14,43,203,156,141,128,174,58
14,44,204,159,141,124,174,58
14,45,206,158,135,119,174,58
14,46,205,160,132,112,174,58
14,47,204,160,128,111,174,58
14,48,202,161,122,109,174,58
14,49,199,157,120,112,174,58
14,50,200,151,122,115,174,58
14,51,202,143,122,116,174,58
14,52,203,138,123,115,174,58
14,53,204,134,123,115,174,58
14,54,206,135,127,122,174,58
14,55,207,138,127,125,174,58
14,56,208,144,128,127,174,58
14,57,209,148,130,136,174,58
14,58,209,150,128,140,174,58
14,59,209,152,131,143,174,58
14,60,210,152,130,146,174,58
14,61,210,153,128,145,174,58
14,62,210,155,131,144,174,58
14,63,209,155,129,146,174,58
14,64,208,155,130,146,174,58
14,65,207,158,129,146,174,58
14,66,205,157,130,147,174,58
14,67,203,162,133,148,174,58
14,68,202,161,136,149,174,58
14,69,195,163,139,150,174,58
14,70,189,167,143,151,174,58
14,71,185,172,152,157,174,58
14,72,179,176,154,157,174,58
14,73,177,180,156,162,174,58
14,74,179,182,165,169,174,58
14,75,182,182,168,175,174,58
15,0,186,186,153,185,171,58
15,1,183,188,153,185,171,58
15,2,184,188,150,184,171,58
15,3,183,188,152,182,171,58
15,4,184,189,155,180,171,58
15,5,184,187,153,177,171,58
15,6,183,189,151,170,171,58
15,7,183,188,155,159,171,58
15,8,181,188,153,145,171,58
15,9,182,187,149,134,171,58
15,10,183,188,146,126,171,58
15,11,181,188,147,117,171,58
15,12,179,188,143,108,171,58
15,13,179,187,143,103,171,58
15,14,186,186,143,97,171,58
15,15,180,190,141,94,171,58
15,16,182,185,140,93,171,58
15,17,181,189,141,92,171,58
15,18,181,186,144,93,171,58
15,19,182,188,144,95,171,58
15,20,183,188,145,96,171,58
15,21,184,187,146,92,171,58
15,22,183,188,146,94,171,58
15,23,186,189,145,94,171,58
15,24,182,188,145,93,171,58
15,25,182,187,149,93,171,58
15,26,185,187,149,92,171,58
15,27,183,187,152,92,171,58
15,28,180,186,156,92,171,58
15,29,186,183,155,94,171,58
15,30,188,176,153,90,171,58
15,31,186,164,148,91,171,58
15,32,190,146,143,89,171,58
15,33,195,135,139,88,171,58
15,34,200,124,140,84,171,58
15,35,208,118,146,84,171,58
15,36,217,113,151,84,171,58
15,37,225,116,155,90,171,58
15,38,233,118,157,97,171,58
15,39,235,118,161,98,171,58
15,40,236,117,159,98,168,59
15,41,234,111,155,99,168,59
15,42,234,111,145,100,168,59
15,43,232,109,139,100,168,59
15,44,229,111,140,98,168,59
15,45,228,112,135,100,168,59
15,46,226,114,133,102,168,59
15,47,224,120,131,98,168,59
15,48,222,123,131,96,168,59
15,49,218,126,133,99,168,59
15,50,213,132,136,95,168,59
15,51,206,137,137,94,168,59
15,52,206,143,143,94,168,59
15,53,196,147,145,96,168,59
15,54,192,151,149,93,168,59
15,55,188,156,157,98,168,59
15,56,182,162,158,101,168,59
15,57,178,167,160,103,168,59
15,58,175,169,163,106,168,59
15,59,171,175,161,118,168,59
15,60,166,178,162,121,168,59
15,61,172,182,164,128,168,59
15,62,168,182,167,135,168,59
15,63,167,183,167,147,168,59
15,64,166,184,165,155,168,59
15,65,165,184,170,166,168,59
15,66,165,184,172,173,168,59
15,67,169,187,171,177,168,59
15,68,168,186,174,177,168,59
15,69,164,185,170,178,168,59
15,70,173,184,170,178,168,59
15,71,174,183,170,178,168,59
15,72,175,184,168,178,168,59
15,73,179,184,169,179,168,59
16,0,196,235,161,232,175,62
16,1,198,235,163,223,175,62
16,2,199,237,165,213,175,62
16,3,198,236,164,191,175,62
16,4,199,238,168,172,175,59
16,5,199,237,159,150,175,59
16,6,197,237,158,134,175,59
16,7,197,236,153,124,175,59
16,8,197,235,153,114,175,59
16,9,197,236,150,106,175,59
16,10,199,237,151,104,175,59
16,11,200,236,148,101,175,59
16,12,200,235,145,99,175,59
16,13,198,237,147,97,175,59
16,14,200,236,148,97,175,59
16,15,199,236,148,99,175,59
16,16,202,239,149,97,175,59
16,17,200,236,150,99,175,59
16,18,199,236,149,98,175,59
16,19,199,236,147,101,175,59
16,20,197,235,146,102,175,59
16,21,199,236,149,102,175,59
16,22,198,236,149,100,175,59
16,23,199,235,147,102,175,59
16,24,198,236,148,103,175,59
16,25,201,236,147,103,175,59
16,26,197,236,148,105,175,59
16,27,200,237,149,105,175,59
16,28,198,235,146,106,175,59
16,29,200,236,148,103,175,59
16,30,200,238,146,103,175,59
16,31,201,236,149,100,175,59
16,32,200,236,146,106,175,59
16,33,200,236,148,101,175,59
16,34,200,236,149,100,175,59
16,35,199,236,148,101,175,59
